"","PathTaxID","PathNCBIResolved","PathGenus","PathFamily","PathOrder","PathClass","PathKingdom"
"1924","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1925","150348",TRUE,"Pandora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1926","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1927","1891652",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1928","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1929","2675649",TRUE,"Erynia","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1930","42673",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1931","89141",TRUE,"Cordyceps","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1932","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1933","42210",TRUE,"Zoophthora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1934","45847",TRUE,"Cordyceps","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1935","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1936","89141",TRUE,"Cordyceps","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1937","29916",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1938","39303",TRUE,"Entomophaga","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1939","39303",TRUE,"Entomophaga","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1940","39303",TRUE,"Entomophaga","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1941","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1942",NA,FALSE,NA,NA,NA,NA,NA
"1943","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1944","29916",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1945","39303",TRUE,"Entomophaga","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1946","181057",TRUE,"Pandora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1947","2675649",TRUE,"Erynia","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
