RefCode,ERNntr,HostSpecies,PathogenSpecies,Citation,HostTaxID,HostGenus,HostFamily,HostOrder,HostClass,PathTaxID,PathGenus,PathFamily,PathOrder,PathClass,PathKingdom
131,77,Saturnia pavonia,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",332931,Saturnia,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,78,Cyclophora linearia,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",934830,Cyclophora,Geometridae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,79,Idaea aversata,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",104447,Idaea,Geometridae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,80,Orthonama obstipata,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",214290,Orthonama,Geometridae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,81,Dysstroma truncata,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",685363,Dysstroma,Geometridae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,82,Opisthograptis luteolata,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",934882,Opisthograptis,Geometridae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,83,Menophra abruptaria,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",1660658,Menophra,Geometridae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,84,Acherontia atropos,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",657993,Acherontia,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,85,Mimas tiliae,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",522848,Mimas,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,86,Smerinthus ocellata,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",469260,Smerinthus,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,87,Hyles euphorbiae,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",283855,Hyles,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,88,Deilephila elpenor,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",283834,Deilephila,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,89,Deilephila elpenor,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",283834,Deilephila,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,90,Phalera bucephala,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",753216,Phalera,Notodontidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,91,Pheosia tremula,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",988019,Pheosia,Notodontidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,92,Drymonia ruficornis,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",988178,Drymonia,Notodontidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,93,Orgyia antiqua,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",335469,Orgyia,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,94,Calliteara pudibunda,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",875926,Calliteara,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,95,Spilosoma lubricipeda,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",875880,Spilosoma,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,96,Tyria jacobaeae,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",179666,Tyria,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,97,Anaplectoides prasina,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",214030,Anaplectoides,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,98,Hyppa rectilinea,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",987961,Hyppa,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,99,Spodoptera littoralis,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",7109,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,100,Pseudoips fagana britannica,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,101,Autographa pulchrina,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",987893,Autographa,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,102,Yponomeuta padella,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",2567738,Yponomeuta,Yponomeutidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,103,Udea olivalis,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",1002971,Udea,Crambidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
131,104,Antheraea pernyi,Mamestra brassicae NPV (MbMNPV),"Doyle, C.J., Hirst, M.L., Cory, J.S., and Entwistle, P.F. 1990. Risk assessment studies: detailed host range testing of wild-type cabbage moth, Mamestra brassicae  (Lepidoptera: Noctuidae) nuclear polyhedrosis virus. Appl. Environ. Microbiol. 56: 2704-2710.",7119,Antheraea,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,105,Agrotis segetum,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",47767,Agrotis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
182,106,Sabulodes transversata,Autographa californica NPV (AcMNPV),"Kaya, H. K. 1977. Transmission of a nuclear polyhedrosis virus isolated from Autographa californica to Alsophila pometaria, Hyphantria cunea, and other forest defoliators. J. Econ. Entomol. 70:9-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,107,Xestia c-nigrum,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",987431,Xestia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,108,Mamestra brassicae,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",55057,Mamestra,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,109,Lacanobia oleracea,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",79499,Lacanobia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,110,Spodoptera littoralis,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",7109,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,111,Plutella xylostella,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",51655,Plutella,Plutellidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,112,Galleria mellonella,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",7137,Galleria,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,113,Ostrinia nubilalis,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",29057,Ostrinia,Crambidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,114,Adoxophyes orana,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",480707,Adoxophyes,Tortricidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
180,115,Cydia pomonella,Spodoptera exigua NPV  (SeMNPV),"Vlak, J.M., van Frankenhuyzen, K., Peters, D., and Groner, A., 1981. Identification of a new nuclear polyhdrosis virus from Spodoptera exigua. J. Invertebr. Pathol. 38:297-298",82600,Cydia,Tortricidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
181,116,Diachrysia balluca,Pseudoplusia includens NPV  (PiSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",689076,Diachrysia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
181,117,Rachiplusia ou,Pseudoplusia includens NPV  (PiSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",708044,Rachiplusia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
181,118,Autographa biloba,Syngrapha selecta NPV  (SsSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,119,Pseudoplusia includens,Syngrapha selecta NPV  (SsSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",689277,Chrysodeixis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
181,120,Rachiplusia ou,Syngrapha selecta NPV  (SsSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",708044,Rachiplusia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
181,121,Autographa biloba,Trichoplusia ni NPV  (TnSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,122,Autographa bimaculata,Trichoplusia ni NPV  (TnSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",1316636,Autographa,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
181,123,Pseudoplusia includens,Trichoplusia ni NPV  (TnSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",689277,Chrysodeixis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
181,124,Rachiplusia ou,Trichoplusia ni NPV  (TnSNPV),"Harper, J.D. 1976. Cross-infectivity of six plusiine nuclear polyhderosis virus isolates to plusiine hosts, J. Invertebr. Pathol. 27:275-",708044,Rachiplusia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
182,125,Symmerista canicosta,Autographa californica NPV (AcMNPV),"Kaya, H. K. 1977. Transmission of a nuclear polyhedrosis virus isolated from Autographa californica to Alsophila pometaria, Hyphantria cunea, and other forest defoliators. J. Econ. Entomol. 70:9-12",688392,Symmerista,Notodontidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
182,126,Croesia albicomma,Autographa californica NPV (AcMNPV),"Kaya, H. K. 1977. Transmission of a nuclear polyhedrosis virus isolated from Autographa californica to Alsophila pometaria, Hyphantria cunea, and other forest defoliators. J. Econ. Entomol. 70:9-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,127,Choristoneura fumiferana,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",7141,Choristoneura,Tortricidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
183,128,Choristoneura conflictana,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",308442,Choristoneura,Tortricidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
183,129,Archips cerasivorana,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",191705,Archips,Tortricidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
183,130,Malacosoma disstria,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",40071,Malacosoma,Lasiocampidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
183,131,Orgyia leucostigma,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",95259,Orgyia,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
183,132,Actebia fennica,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",989868,Actebia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
183,133,Pachysphynx  modesta,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,134,Anisota senatoria,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",1337568,Anisota,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
183,135,Neodiprion pratti banksianae,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",441931,Neodiprion,Diprionidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA
183,136,Neodiprion nanulus nanulus,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",441925,Neodiprion,Diprionidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA
183,137,Neodiprion swainei,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",441940,Neodiprion,Diprionidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA
183,138,Pristiphora erichsonii,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",362180,Pristiphora,Tenthredinidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA
183,139,Pristiphora geniculata,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",362181,Pristiphora,Tenthredinidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA
183,140,Trichiocampus irregularis,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,141,Chrysomela walshi,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",153788,Chrysomela,Chrysomelidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
183,142,Anophothrips obscurus,Thymelicus lineola NPV,"Smirnoff, W.A., McNeil, J.N., and Lamothe, P. 1979. Safety tests for the baculovirus of Thymelicus lineola (Lepidoptera:Hesperiidae). Can. Entomol. 111:459-464.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
